Date,State,CONTRIBUTOR ID,LGA,Outlet Type,Latitude,Longitude,Country,Sector,Food Item,UOM,Quantity,Price Category,Price,Weight,UPRICE
2025-01-08,IMO,17,ISIALA MBANO,Neighborhood shops kiosk,5.7338239,6.8864846,Nigeria,Rural,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,KATSINA,12,KATSINA,RoadSide shops street vendors,13.006978,7.6116015,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,KATSINA,12,KATSINA,RoadSide shops street vendors,13.0079163,7.6123043,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,KATSINA,12,KATSINA,RoadSide shops street vendors,13.0094552,7.6138569,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,BENUE,6,MAKURDI,Open air or covered market,7.7118553,8.5542948,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,ADAMAWA,10,GOMBI,RoadSide shops street vendors,10.1600976,12.737169,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,ADAMAWA,17,MAYO-BELWA,Open air or covered market,9.0559481,12.0625909,Nigeria,Rural,Sorghum,1.5,1.0,Retail,1800.0,1.5,1200.0
2025-01-08,DELTA,3,ANIOCHA SOUTH,Neighborhood shops kiosk,6.2355649,6.447513,Nigeria,Urban,Sorghum,0.15,1.0,Wholesale,300.0,0.15,2000.0
2025-01-08,DELTA,3,ANIOCHA SOUTH,Neighborhood shops kiosk,6.2328721,6.4518418,Nigeria,Urban,Sorghum,0.15,1.0,Wholesale,300.0,0.15,2000.0
2025-01-08,DELTA,3,ANIOCHA SOUTH,Neighborhood shops kiosk,6.2328721,6.4518418,Nigeria,Urban,Sorghum,0.15,1.0,Wholesale,300.0,0.15,2000.0
2025-01-08,OYO,19,IBADAN SOUTH EAST,RoadSide shops street vendors,7.3590456,3.9089237,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1800.0,1.6,1125.0
2025-01-08,AKWA IBOM,5,ITU,City market,5.0464014,7.9019276,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2024-12-28,EBONYI,5,AFIKPO NORTH,RoadSide shops street vendors,5.87898,7.9408883,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,LAGOS,26,IKORORDU,RoadSide shops street vendors,6.6627987,3.519121,Nigeria,Rural,Sorghum,0.22,1.0,Wholesale,950.0,0.22,4318.18
2025-01-08,LAGOS,26,IKORORDU,Local village market,6.6625776,3.5196538,Nigeria,Rural,Sorghum,50.0,1.0,Wholesale,82000.0,50.0,1640.0
2025-01-07,OYO,29,OYO EAST,City market,7.8492238,3.9373981,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1800.0,1.6,1125.0
2025-01-08,KWARA,16,IREPODUN,Local village market,8.2462656,4.8148244,Nigeria,Rural,Sorghum,1.5,1.0,Retail,800.0,1.5,533.33
2025-01-06,IMO,7,MBAITOLI,Bulk and discount stores,5.5353778,7.0634633,Nigeria,Rural,Sorghum,0.22,2.0,Retail,4500.0,0.44,10227.27
2025-01-06,IMO,7,MBAITOLI,Open air or covered market,5.5351231,7.0635279,Nigeria,Rural,Sorghum,0.22,2.0,Wholesale,4500.0,0.44,10227.27
2025-01-06,IMO,7,MBAITOLI,RoadSide shops street vendors,5.5349134,7.0638716,Nigeria,Rural,Sorghum,0.22,2.0,Wholesale,4200.0,0.44,9545.45
2025-01-08,AKWA IBOM,10,UYO,Open air or covered market,5.0151742,7.9250652,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,AKWA IBOM,10,UYO,Open air or covered market,5.0148559,7.9247294,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,AKWA IBOM,10,UYO,Open air or covered market,5.0174479,7.9247267,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-03,NIGER,3,BIDA,Open air or covered market,9.0878829,6.0114824,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-08,DELTA,1,ETHIOPE WEST,Local village market,5.9312753,5.6611042,Nigeria,Rural,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,FCT,3,GWAGWALADA AREA COUNCIL,Neighborhood shops kiosk,8.9323162,7.0864512,Nigeria,Rural,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2025-01-08,FCT,3,GWAGWALADA AREA COUNCIL,RoadSide shops street vendors,8.9325258,7.0874234,Nigeria,Rural,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-08,FCT,3,GWAGWALADA AREA COUNCIL,Local village market,8.9325518,7.0885537,Nigeria,Rural,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2024-01-03,ENUGU,5,ENUGU SOUTH,Neighborhood shops kiosk,6.3278334,7.6706819,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2025-01-06,NIGER,3,BIDA,Neighborhood shops kiosk,9.0776762,5.998819,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1150.0,1.5,766.67
2025-01-07,ENUGU,5,ENUGU SOUTH,Open air or covered market,6.3886012,7.4941844,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2025-01-07,ENUGU,5,ENUGU SOUTH,Open air or covered market,6.388585,7.4941783,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2025-01-08,ONDO,5,AKURE SOUTH,City market,7.2568672,5.1675344,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1800.0,1.6,1125.0
2025-01-08,OYO,19,IBADAN SOUTH EAST,Neighborhood shops kiosk,7.3587758,3.9103546,Nigeria,Urban,Sorghum,1.6,1.0,Retail,2000.0,1.6,1250.0
2025-01-08,TARABA ,9,WUKARI,Local village market,7.8918954,9.6873673,Nigeria,Rural,Sorghum,50.0,1.0,Wholesale,79000.0,50.0,1580.0
2025-01-08,AKWA IBOM,9,UYO,RoadSide shops street vendors,5.0059025,7.9563162,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,AKWA IBOM,9,UYO,RoadSide shops street vendors,5.0060138,7.9554715,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,AKWA IBOM,9,UYO,RoadSide shops street vendors,5.0078241,7.952693,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2024-12-20,EKITI,5,ADO EKITI,RoadSide shops street vendors,7.5966187,5.2270414,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1300.0,1.6,812.5
2024-12-20,EKITI,5,ADO EKITI,RoadSide shops street vendors,7.59655,5.2266133,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1300.0,1.6,812.5
2024-12-20,EKITI,5,ADO EKITI,RoadSide shops street vendors,7.5967451,5.226192,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1300.0,1.6,812.5
2025-01-08,KWARA,16,IREPODUN,Neighborhood shops kiosk,8.2432641,4.8117704,Nigeria,Rural,Sorghum,1.5,1.0,Retail,800.0,1.5,533.33
2025-01-07,IMO,12,ORLU,City market,5.885023,7.0112555,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-07,IMO,12,ORLU,Open air or covered market,5.8849804,7.0113849,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,JIGAWA,8,TAURA,RoadSide shops street vendors,12.2253878,9.2785031,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,JIGAWA,8,TAURA,RoadSide shops street vendors,12.2255382,9.2788245,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,JIGAWA,8,TAURA,RoadSide shops street vendors,12.2253995,9.2787266,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,DELTA,17,BOMADI,Local village market,5.1908042,5.8019724,Nigeria,Urban,Sorghum,0.15,1.0,Farmgate,600.0,0.15,4000.0
2025-01-08,DELTA,17,BOMADI,RoadSide shops street vendors,5.1665539,5.9279132,Nigeria,Urban,Sorghum,0.15,1.0,Wholesale,700.0,0.15,4666.67
2025-01-08,NIGER,11,SULEJA,Open air or covered market,9.2038625,7.1706094,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,NIGER,11,SULEJA,Open air or covered market,9.1883375,7.1808281,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,NIGER,11,SULEJA,Open air or covered market,9.1796625,7.1832344,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,EKITI,1,ADO EKITI,RoadSide shops street vendors,7.5959667,5.23541,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1700.0,1.6,1062.5
2025-01-08,EKITI,1,ADO EKITI,RoadSide shops street vendors,7.596496,5.2275758,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1700.0,1.6,1062.5
2025-01-08,EKITI,1,ADO EKITI,RoadSide shops street vendors,7.5965078,5.2276087,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1700.0,1.6,1062.5
2025-01-08,ONDO,12,AKURE SOUTH,RoadSide shops street vendors,7.246061,5.181696,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1900.0,1.6,1187.5
2025-01-08,TARABA ,11,JALINGO,City market,8.9065424,11.3715651,Nigeria,Urban,Sorghum,100.0,1.0,Wholesale,55000.0,100.0,550.0
2025-01-08,TARABA ,11,JALINGO,Supermarket,8.9067081,11.3716733,Nigeria,Urban,Sorghum,100.0,1.0,Wholesale,60000.0,100.0,600.0
2025-01-08,TARABA ,11,JALINGO,Supermarket,8.9064028,11.3717238,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-06,NIGER,3,BIDA,Neighborhood shops kiosk,9.0762564,5.9984004,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2200.0,1.5,1466.67
2025-01-08,ADAMAWA,5,YOLA SOUTH,Specialized stores,9.2079191,12.4655764,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,ADAMAWA,5,YOLA SOUTH,RoadSide shops street vendors,9.2079993,12.4655606,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1300.0,1.5,866.67
2025-01-08,ADAMAWA,5,YOLA SOUTH,Neighborhood shops kiosk,9.2095773,12.4655087,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1350.0,1.5,900.0
2025-01-08,ADAMAWA,5,YOLA SOUTH,Open air or covered market,9.210391,12.4652905,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1300.0,1.5,866.67
2025-01-08,ADAMAWA,5,YOLA SOUTH,RoadSide shops street vendors,9.2113003,12.4654225,Nigeria,Urban,Sorghum,1.5,1.0,Retail,3000.0,1.5,2000.0
2025-01-08,ADAMAWA,5,YOLA SOUTH,Bulk and discount stores,9.2112147,12.4651419,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1300.0,1.5,866.67
2025-01-08,OYO,27,IBARAPA CENTRAL,Open air or covered market,7.4131264,3.2956517,Nigeria,Rural,Sorghum,1.6,1.0,Retail,1500.0,1.6,937.5
2025-01-08,LAGOS,22,OJO,Bulk and discount stores,6.4713922,3.1794361,Nigeria,Urban,Sorghum,0.22,1.0,Retail,800.0,0.22,3636.36
2025-01-08,OYO,6,ATIBA,Specialized stores,7.8488369,3.9526255,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1400.0,1.6,875.0
2025-01-08,OYO,6,ATIBA,Open air or covered market,7.8489083,3.9528065,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1500.0,1.6,937.5
2025-01-08,OYO,6,ATIBA,City market,7.8489818,3.9524642,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1500.0,1.6,937.5
2025-01-08,PLATEAU,15,JOS SOUTH,Neighborhood shops kiosk,9.790093,8.8603306,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2025-01-08,PLATEAU,15,JOS SOUTH,RoadSide shops street vendors,9.7882752,8.8602923,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1300.0,1.5,866.67
2025-01-08,PLATEAU,15,JOS SOUTH,Bulk and discount stores,9.7878901,8.8670601,Nigeria,Urban,Sorghum,100.0,1.0,Wholesale,85000.0,100.0,850.0
2024-12-30,ONDO,3,OKITIPUPA,RoadSide shops street vendors,6.5007409,4.7837026,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1700.0,1.6,1062.5
2024-12-30,ONDO,3,OKITIPUPA,RoadSide shops street vendors,6.4973521,4.7709206,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1600.0,1.6,1000.0
2024-11-30,ONDO,3,OKITIPUPA,RoadSide shops street vendors,6.5060081,4.794249,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1650.0,1.6,1031.25
2025-01-08,DELTA,1,ETHIOPE WEST,Local village market,5.9315733,5.6617183,Nigeria,Rural,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-06,OYO,11,IBADAN SOUTH EAST,Neighborhood shops kiosk,7.3394582,3.8709552,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1800.0,1.6,1125.0
2025-01-06,OYO,11,IBADAN SOUTH EAST,Open air or covered market,7.3393922,3.8712863,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1700.0,1.6,1062.5
2025-01-08,ONDO,5,AKURE SOUTH,City market,7.2570291,5.1676292,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1800.0,1.6,1125.0
2025-01-08,NIGER,8,CHANCHAGA,Open air or covered market,9.6161941,6.5491503,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-08,ONDO,5,AKURE SOUTH,City market,7.2570718,5.1675623,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1750.0,1.6,1093.75
2025-01-08,YOBE,9,DAMATURU,RoadSide shops street vendors,11.7193762,11.9617927,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,YOBE,9,DAMATURU,RoadSide shops street vendors,11.7225835,11.9690543,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1500.0,1.5,1000.0
2025-01-08,YOBE,9,DAMATURU,RoadSide shops street vendors,11.7390084,11.9919933,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1700.0,1.5,1133.33
2025-01-08,KATSINA,1,KANKIA,Neighborhood shops kiosk,12.5428802,7.838472,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,KATSINA,1,KANKIA,RoadSide shops street vendors,12.5441249,7.8373518,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,KATSINA,1,KANKIA,Open air or covered market,12.5496133,7.8316199,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,OYO,20,AKINYELE,Neighborhood shops kiosk,7.4799081,3.9083384,Nigeria,Rural,Sorghum,1.6,1.0,Retail,2800.0,1.6,1750.0
2025-01-08,OYO,20,AKINYELE,Open air or covered market,7.4785607,3.9080199,Nigeria,Urban,Sorghum,1.6,1.0,Retail,3100.0,1.6,1937.5
2025-01-08,OYO,20,AKINYELE,RoadSide shops street vendors,7.4896473,3.91407,Nigeria,Urban,Sorghum,1.6,1.0,Retail,2800.0,1.6,1750.0
2025-01-08,CROSS RIVER,10,CALABAR MUNICIPAL,City market,4.9754376,8.3389197,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,CROSS RIVER,10,CALABAR MUNICIPAL,City market,4.976231,8.3379974,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2025-01-08,CROSS RIVER,10,CALABAR MUNICIPAL,City market,4.9766185,8.3391125,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2025-01-08,AKWA IBOM,16,ORON,Open air or covered market,4.8170128,8.2318094,Nigeria,Urban,Sorghum,0.15,1.0,Retail,350.0,0.15,2333.33
2025-01-08,GOMBE,4,GOMBE,Open air or covered market,10.2901016,11.1789613,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-08,GOMBE,4,GOMBE,Open air or covered market,10.2901952,11.1792204,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-08,GOMBE,4,GOMBE,Open air or covered market,10.2894166,11.1793696,Nigeria,Urban,Sorghum,1.5,1.0,Retail,900.0,1.5,600.0
2024-12-24,ZAMFARA,7,ZURMI,Supermarket,12.784905,6.771301667,Nigeria,Rural,Sorghum,1.5,1.0,Wholesale,1650.0,1.5,1100.0
2025-01-08,KOGI,15,IDAH,RoadSide shops street vendors,7.129897,6.7631829,Nigeria,Rural,Sorghum,0.15,1.0,Retail,180.0,0.15,1200.0
2025-01-08,BORNO,5,MAIDUGURI METROPOLITAN,Bulk and discount stores,11.8684675,13.122387,Nigeria,Urban,Sorghum,50.0,1.0,Wholesale,60000.0,50.0,1200.0
2025-01-08,BORNO,5,MAIDUGURI METROPOLITAN,Open air or covered market,11.8684345,13.122427,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2600.0,1.5,1733.33
2025-01-08,BORNO,5,MAIDUGURI METROPOLITAN,RoadSide shops street vendors,11.8783329,13.1159244,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2000.0,1.5,1333.33
2025-01-08,KWARA,3,BARUTEN,Neighborhood shops kiosk,9.0695952,3.1120803,Nigeria,Rural,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-08,KWARA,3,BARUTEN,Neighborhood shops kiosk,9.0838006,3.1266677,Nigeria,Rural,Sorghum,1.5,1.0,Retail,500.0,1.5,333.33
2025-01-08,KWARA,3,BARUTEN,Neighborhood shops kiosk,9.0853615,3.145712,Nigeria,Rural,Sorghum,100.0,1.0,Retail,56000.0,100.0,560.0
2025-01-05,IMO,11,IKEDURU,Local village market,5.5821532,7.0989374,Nigeria,Rural,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-05,IMO,11,IKEDURU,RoadSide shops street vendors,5.5821855,7.0988153,Nigeria,Rural,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-05,IMO,11,IKEDURU,Supermarket,5.5821161,7.0988725,Nigeria,Rural,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,ENUGU,13,ENUGU SOUTH,Open air or covered market,6.3873943,7.4917764,Nigeria,Urban,Sorghum,0.22,1.0,Retail,2000.0,0.22,9090.91
2025-01-08,ANAMBRA,20,NNEWI NORTH,Local village market,6.0201947,6.9189959,Nigeria,Urban,Sorghum,0.15,1.0,Retail,250.0,0.15,1666.67
2025-01-08,ANAMBRA,20,NNEWI NORTH,City market,6.0188574,6.91585,Nigeria,Urban,Sorghum,0.15,5.0,Retail,1250.0,0.75,1666.67
2025-01-08,ANAMBRA,20,NNEWI NORTH,Local village market,6.0348219,6.9082629,Nigeria,Urban,Sorghum,0.22,2.0,Wholesale,4000.0,0.44,9090.91
2025-01-08,RIVERS,9,PORT HARCOURT,Open air or covered market,4.7587137,7.0265582,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2025-01-08,RIVERS,9,PORT HARCOURT,RoadSide shops street vendors,4.7588169,7.0248836,Nigeria,Urban,Sorghum,0.15,1.0,Retail,350.0,0.15,2333.33
2025-01-08,RIVERS,9,PORT HARCOURT,Open air or covered market,4.758651,7.0258113,Nigeria,Urban,Sorghum,0.15,1.0,Retail,400.0,0.15,2666.67
2024-11-29,KEBBI,4,KALGO,Open air or covered market,12.3399316,4.1994248,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1100.0,1.5,733.33
2024-11-29,KEBBI,4,KALGO,Open air or covered market,12.3415195,4.1960633,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2024-11-29,KEBBI,4,KALGO,Open air or covered market,12.3389282,4.1997911,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1100.0,1.5,733.33
2025-01-08,KWARA,13,ILORIN WEST,Neighborhood shops kiosk,8.43449,4.5142674,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2025-01-08,KWARA,13,ILORIN WEST,Supermarket,8.4362102,4.5125904,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2025-01-08,KWARA,13,ILORIN WEST,Supermarket,8.4359984,4.5114311,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2024-12-28,EBONYI,5,AFIKPO NORTH,Local village market,5.8789817,7.9410567,Nigeria,Rural,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,NASARAWA,2,KARU,Bulk and discount stores,9.0321162,7.5209161,Nigeria,Urban,Sorghum,1.5,1.0,Wholesale,1200.0,1.5,800.0
2025-01-08,NASARAWA,2,KARU,Supermarket,9.0320129,7.520918,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1400.0,1.5,933.33
2025-01-08,NASARAWA,2,KARU,Specialized stores,9.0319184,7.5209025,Nigeria,Urban,Sorghum,1.5,1.0,Wholesale,1200.0,1.5,800.0
2024-12-19,SOKOTO ,1,WAMAKKO,RoadSide shops street vendors,13.04549333,5.275815,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2200.0,1.5,1466.67
2024-12-11,KEBBI,1,BIRNIN KEBBI,City market,12.4501183,4.200195,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2024-12-11,KEBBI,1,BIRNIN KEBBI,City market,12.4392633,4.2074983,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1300.0,1.5,866.67
2025-01-03,KEBBI,1,BIRNIN KEBBI,RoadSide shops street vendors,12.43481,4.2088483,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1200.0,1.5,800.0
2025-01-06,OYO,8,IBADAN SOUTH EAST,Open air or covered market,7.3397767,3.8713461,Nigeria,Urban,Sorghum,1.6,1.0,Retail,2000.0,1.6,1250.0
2025-01-06,OYO,8,IBADAN SOUTH EAST,Open air or covered market,7.3403085,3.8715349,Nigeria,Urban,Sorghum,100.0,1.0,Wholesale,10000.0,100.0,100.0
2025-01-06,OYO,8,IBADAN SOUTH EAST,Open air or covered market,7.3405098,3.8719946,Nigeria,Urban,Sorghum,1.6,1.0,Retail,2000.0,1.6,1250.0
2025-01-08,OSUN,17,IFE EAST,City market,7.4703139,4.5643374,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1300.0,1.6,812.5
2025-01-08,KOGI,6,KABBA/BUNU,Open air or covered market,7.830963,6.0752617,Nigeria,Rural,Sorghum,1.5,1.0,Retail,800.0,1.5,533.33
2025-01-08,ENUGU,13,ENUGU SOUTH,Open air or covered market,6.3872627,7.4918634,Nigeria,Urban,Sorghum,0.22,1.0,Retail,2000.0,0.22,9090.91
2024-11-30,ONDO,2,OKITIPUPA,RoadSide shops street vendors,6.5067776,4.7938422,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1600.0,1.6,1000.0
2024-12-30,ONDO,2,OKITIPUPA,RoadSide shops street vendors,6.4983534,4.7706804,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1700.0,1.6,1062.5
2024-12-30,ONDO,2,OKITIPUPA,Open air or covered market,6.504721,4.7890003,Nigeria,Urban,Sorghum,1.6,1.0,Wholesale,1600.0,1.6,1000.0
2025-01-08,KOGI,15,IDAH,RoadSide shops street vendors,7.1299091,6.7631533,Nigeria,Rural,Sorghum,0.15,1.0,Retail,180.0,0.15,1200.0
2025-01-01,ADAMAWA,3,GUYUK,RoadSide shops street vendors,9.9078558,11.9317146,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-03,ADAMAWA,3,GUYUK,RoadSide shops street vendors,9.9084994,11.9315179,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
2025-01-03,ADAMAWA,3,GUYUK,Neighborhood shops kiosk,9.9083675,11.931488,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1100.0,1.5,733.33
2025-01-08,FCT,7,MUNICIPAL AREA COUNCIL,Open air or covered market,9.0335842,7.4677521,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,FCT,7,MUNICIPAL AREA COUNCIL,RoadSide shops street vendors,9.0453115,7.4814316,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1700.0,1.5,1133.33
2025-01-08,FCT,7,MUNICIPAL AREA COUNCIL,Neighborhood shops kiosk,9.0332124,7.4685798,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1600.0,1.5,1066.67
2025-01-08,ENUGU,1,ENUGU SOUTH,City market,6.4190747,7.4828224,Nigeria,Urban,Sorghum,0.22,1.0,Retail,2000.0,0.22,9090.91
2025-01-08,ENUGU,1,ENUGU SOUTH,Open air or covered market,6.4190538,7.4827997,Nigeria,Urban,Sorghum,0.22,1.0,Retail,2000.0,0.22,9090.91
2025-01-08,OSUN,17,IFE EAST,City market,7.470212,4.5644425,Nigeria,Urban,Sorghum,1.6,1.0,Retail,1300.0,1.6,812.5
2025-01-08,KOGI,15,IDAH,RoadSide shops street vendors,7.1298889,6.7630946,Nigeria,Rural,Sorghum,1.5,1.0,Retail,1900.0,1.5,1266.67
2025-01-08,ENUGU,15,NSUKKA,Local village market,6.3454277,6.9885102,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,ENUGU,15,NSUKKA,City market,6.3452625,6.9886045,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2025-01-08,ENUGU,15,NSUKKA,City market,6.3454594,6.9884785,Nigeria,Urban,Sorghum,0.15,1.0,Retail,300.0,0.15,2000.0
2024-12-19,RIVERS,23,ELEME,Specialized stores,4.8208941,7.0912962,Nigeria,Rural,Sorghum,0.15,1.0,Retail,500.0,0.15,3333.33
2024-12-19,RIVERS,23,ELEME,Open air or covered market,4.8208893,7.091498,Nigeria,Rural,Sorghum,0.15,1.0,Retail,500.0,0.15,3333.33
2024-12-19,RIVERS,23,ELEME,RoadSide shops street vendors,4.8208152,7.0916133,Nigeria,Rural,Sorghum,0.15,1.0,Retail,500.0,0.15,3333.33
2025-01-08,SOKOTO ,11,WURNO,RoadSide shops street vendors,13.0131242,5.2480241,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2000.0,1.5,1333.33
2025-01-08,SOKOTO ,11,WURNO,RoadSide shops street vendors,13.0122371,5.2417319,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2000.0,1.5,1333.33
2025-01-08,SOKOTO ,11,WURNO,RoadSide shops street vendors,13.0144009,5.2410128,Nigeria,Urban,Sorghum,1.5,1.0,Retail,2000.0,1.5,1333.33
2025-01-08,PLATEAU,8,JOS SOUTH,Supermarket,9.8790815,8.8691926,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1100.0,1.5,733.33
2025-01-08,PLATEAU,8,JOS SOUTH,Neighborhood shops kiosk,9.8803756,8.8688668,Nigeria,Urban,Sorghum,1.5,1.0,Retail,1000.0,1.5,666.67
